https://apple.com,,
https://www.google.com,,
https://youtube.com,https://www.youtube.com/manifest.webmanifest,
https://linkedin.com,,
https://play.google.com,,
https://microsoft.com,,
https://support.google.com,,
https://www.blogger.com,https://www.blogger.com/about/favicon/manifest.json,
https://maps.google.com,https://www.google.com/maps/preview/pwa/manifest?source=ttpwa&hl=en,
https://mozilla.org,,
https://wordpress.org,,
https://youtu.be,https://www.youtube.com/manifest.webmanifest,
https://en.wikipedia.org,,
https://cloudflare.com,,
https://docs.google.com,,
https://drive.google.com,,
https://plus.google.com,,
https://adobe.com,,
https://europa.eu,,
https://sites.google.com,,
https://accounts.google.com,,
https://googleusercontent.com,,Error: fetch
https://whatsapp.com,,
https://es.wikipedia.org,,
https://istockphoto.com,,
https://uol.com.br,https://www.uol.com.br/index.jsx?loadComponent=Manifest,
https://t.me,,
https://facebook.com,https://www.facebook.com/data/manifest/,
https://vk.com,,
https://amazon.com,,
https://bp.blogspot.com,,Error: fetch
https://github.com,https://github.com/manifest.json,
https://vimeo.com,,
https://w3.org,,
https://mail.google.com,,
https://slideshare.net,https://www.slideshare.net/manifest.json,
https://issuu.com,https://issuu.com/site.webmanifest,
https://myspace.com,,
https://policies.google.com,https://policies.google.com/_/IdentityPoliciesUi/manifest.json,
https://pt.wikipedia.org,,
https://fr.wikipedia.org,,
https://terra.com.br,https://www.terra.com.br/manifest-br.json,
https://dropbox.com,,
https://line.me,,
https://jimdofree.com,https://www.jimdo.com/manifest.json,
https://reuters.com,,
https://google.co.jp,,
https://bbc.co.uk,https://static.files.bbci.co.uk/core/manifest.8d4237cbd18eb052a5fa59995d4624b88fd4c643.json,
https://medium.com,,
https://live.com,,
https://who.int,https://www.who.int/manifest.json,
https://netvibes.com,,
https://theguardian.com,,
https://paypal.com,,
https://www.yahoo.com,https://www.yahoo.com/manifest_desktop_us.json,
https://draft.blogger.com,https://draft.blogger.com/about/favicon/manifest.json,
https://gstatic.com,,
https://imdb.com,,
https://google.com.br,,
https://developers.google.com,https://developers.google.com/_pwa/developers/manifest.json,
https://forbes.com,,
https://www.weebly.com,,
https://msn.com,,
https://cnn.com,,
https://google.de,,
https://youronlinechoices.com,,
https://mail.ru,,
https://nytimes.com,,
https://bbc.com,,
https://nih.gov,,
https://google.es,,
https://dailymotion.com,https://static1.dmcdn.net/images/neon/favicons/manifest.json.vb58fcfa7628c92052,
https://files.wordpress.com,,
https://opera.com,https://cdn-production-opera-website.operacdn.com/staticfiles/assets/images/favicon/site.3f73f08fba75.webmanifest,
https://brandbucket.com,,
https://news.google.com,https://news.google.com/_/DotsSplashUi/manifest.json,
https://wikimedia.org,,
https://creativecommons.org,,
https://globo.com,,
https://feedburner.com,,
https://office.com,,
https://dan.com,,
https://hugedomains.com,,
https://translate.google.com,https://translate.google.com/_/TranslateWebserverUi/manifest.json,
https://aol.com,https://s.yimg.com/cv/apiv2/aolfp/images/favicon/manifest.json,
https://harvard.edu,,
https://archive.org,,
https://wa.me,,
https://cdc.gov,,
https://un.org,,Error: fetch
https://amazon.co.jp,,
https://elpais.com,,
https://forms.gle,,
https://news.yahoo.com,https://s.yimg.com/cx/yc/appmanifest/10/manifests/main/manifest.json,
https://fb.com,https://www.facebook.com/data/manifest/,
https://independent.co.uk,https://www.independent.co.uk/manifest.json,
https://namecheap.com,,
https://ru.wikipedia.org,,
https://bit.ly,,
https://plesk.com,,
https://bloomberg.com,,
https://list-manage.com,,Error: fetch
https://wired.com,https://www.wired.com/manifest.json,
https://mediafire.com,,
https://www.gov.uk,,
https://elmundo.es,,
https://scribd.com,,
https://ipv4.google.com,,
https://wsj.com,https://www.wsj.com/manifest.json,
https://usatoday.com,,
https://fandom.com,https://www.fandom.com/f2/assets/favicons/manifest.json?v=91ad7dadb26c5a955d25639c56ee12cd23fc2573,
https://mirror.co.uk,https://www.mirror.co.uk/manifest.json?v=dfce743ec8dbe578,
https://google.co.uk,,
https://marketingplatform.google.com,,
https://gravatar.com,,
https://ok.ru,,
https://google.it,,
https://nasa.gov,,Error: fetch
https://aboutads.info,,
https://telegram.me,,
https://washingtonpost.com,,
https://thesun.co.uk,,
https://amazon.de,,
https://samsung.com,,Error: fetch
https://picasaweb.google.com,,
https://de.wikipedia.org,,
https://time.com,https://time.com/manifest.json,
https://amazon.es,,
https://dailymail.co.uk,https://www.dailymail.co.uk/manifest.json,
https://ig.com.br,,
https://goo.gl,,
https://businessinsider.com,https://www.businessinsider.com/public/assets/BI/US/favicons/site.webmanifest?v=2021-08,
https://ebay.com,https://www.ebay.com/manifest.json,
https://estadao.com.br,,
https://change.org,,
https://android.com,,
https://privacyshield.gov,,Error: fetch
https://4shared.com,https://www.4shared.com/manifest.json,
https://cnet.com,,
https://search.google.com,,
https://huffingtonpost.com,,
https://google.pl,,
https://abcnews.go.com,https://abcnews.go.com/manifest.json,
https://networkadvertising.org,,
https://soundcloud.com,https://soundcloud.com/webmanifest.json,
https://booking.com,,
https://twitter.com,https://twitter.com/manifest.json,
https://cpanel.net,,
https://amazon.co.uk,,
https://books.google.com,,
https://get.google.com,,
https://cpanel.com,,
https://myaccount.google.com,,
https://abril.com.br,,Error: fetch
https://foxnews.com,,
https://huffpost.com,,
https://photos.google.com,,
https://telegraph.co.uk,,
https://pinterest.com,https://www.pinterest.com/manifest.json/,
https://it.wikipedia.org,,
https://buydomains.com,,
https://aliexpress.com,,
https://google.ru,,
https://google.fr,,
https://nature.com,https://www.nature.com/static/manifest.1a481c42b1.json,
https://tools.google.com,https://www.google.com/chrome/static/images/favicons/manifest.json,
https://enable-javascript.com,,
https://rakuten.co.jp,,
https://tinyurl.com,,
https://cnbc.com,,
https://urbandictionary.com,,
https://berkeley.edu,,
https://spotify.com,,
https://godaddy.com,,Error: fetch
https://express.co.uk,,
https://academia.edu,https://a.academia-assets.com/images/favicons/manifest.json,
https://ja.wikipedia.org,,
https://espn.com,,
https://bloglovin.com,,
https://my.yahoo.com,,
https://nationalgeographic.com,,
https://lemonde.fr,https://www.lemonde.fr/manifest.json,
https://metro.co.uk,https://metro.co.uk/manifest.json,
https://detik.com,,
https://akamaihd.net,,Error: fetch
https://home.neustar,,
https://cbc.ca,,Error: timeout
https://liberation.fr,,Error: fetch
https://sfgate.com,https://www.sfgate.com/manifest.webmanifest,
https://umich.edu,,
https://imageshack.us,,
https://chicagotribune.com,,
https://google.nl,,
https://outlook.com,,
https://twitch.tv,,
https://doubleclick.net,,Error: fetch
https://20minutos.es,,
https://webmd.com,,
https://spiegel.de,https://www.spiegel.de/public/spon/json/manifest.json,
https://cornell.edu,,
https://rambler.ru,https://www.rambler.ru/manifest.json?3,
https://kickstarter.com,,
https://stanford.edu,,
https://gofundme.com,https://www.gofundme.com/site.webmanifest,
https://wikihow.com,,
https://npr.org,,
https://mozilla.com,,
https://eventbrite.com,https://cdn.evbstatic.com/s3-build/240391-rc2021-10-27_16.04-74fdf6c/django/images/favicons/manifest.webmanifest,
https://theatlantic.com,,
https://disney.com,,
https://lavanguardia.com,,
https://bitly.com,,
https://discord.gg,,
https://pbs.org,https://www.pbs.org/static/manifest.d1ce1028c563.json,
https://sciencemag.org,,
https://search.yahoo.com,,
https://amazon.fr,,
https://yelp.com,,
https://bp2.blogger.com,,
https://google.co.in,,
https://apache.org,https://apache.org/favicons/manifest.json,
https://icann.org,https://www.icann.org/manifest.json,
https://naver.com,,
https://surveymonkey.com,https://prod.smassets.net/assets/static/images/surveymonkey/manifest.webmanifest,
https://netlify.app,https://www.netlify.com/v3/static/favicon/manifest.json,
https://welt.de,https://www.welt.de/assets/resources/manifest/manifest-202e2e564b.json,
https://yahoo.co.jp,,
https://cbsnews.com,https://www.cbsnews.com/manifest.json,
https://www.wix.com,,
https://ft.com,https://www.ft.com/__assets/creatives/manifest/manifest-v6.json,
https://gnu.org,,
https://britannica.com,,
https://alexa.com,,
https://francetvinfo.fr,https://www.francetvinfo.fr/manifest.webmanifest,
https://id.wikipedia.org,,
https://ria.ru,https://ria.ru/i/favicons/manifest.json,
https://adssettings.google.com,,
https://guardian.co.uk,,
https://ytimg.com,,Error: fetch
https://buzzfeed.com,https://www.buzzfeed.com/manifest.json,
https://abc.es,https://www.abc.es/manifest.json,
https://gooyaabitemplates.com,,
https://google.co.id,,
https://skype.com,,
https://nginx.com,,
https://techcrunch.com,,
https://rapidshare.com,,Error: fetch
https://shutterstock.com,,
https://zoom.us,,
https://nginx.org,,
https://hatena.ne.jp,,
https://nbcnews.com,https://nodeassets.nbcnews.com/cdnassets/projects/ramen/favicon/nbcnews/all-other-sizes-PNG.ico/manifest.json,
https://pl.wikipedia.org,,
https://ggpht.com,,Error: fetch
https://rt.com,https://www.rt.com/manifest.json,
https://ziddu.com,,
https://wikia.com,https://www.fandom.com/wp-content/themes/upstream/manifest.json?v=3,
https://goodreads.com,,
https://sedo.com,https://cdn.sedo.com/c7r/assets/static/images/icons/site.webmanifest?v=dLJ3bx2xjj,
https://asus.com,,
https://whitehouse.gov,,
https://photos1.blogger.com,,
https://secureserver.net,,
https://hp.com,,
https://ietf.org,,
https://addthis.com,,Error: fetch
https://discord.com,,
https://shopify.com,,
https://amazon.it,,
https://nikkei.com,,
https://oup.com,,
https://tmz.com,,
https://nydailynews.com,,Error: fetch
https://hm.com,,
https://mashable.com,https://mashable.com/manifest.json,
https://cnil.fr,,
https://stackoverflow.com,,
https://pixabay.com,,
https://deezer.com,,
https://smh.com.au,,
https://arxiv.org,,
https://wp.com,,
https://fb.me,https://www.facebook.com/data/manifest/,
https://mega.nz,,
https://springer.com,,
https://doi.org,,
https://nypost.com,https://nypost.com/wp-content/themes/nypost-2016/static/nypost-manifest.json?ver=3b3e86fd5747726a1fd0,
https://instagram.com,https://www.instagram.com/data/manifest.json,
https://cambridge.org,,Error: timeout
https://researchgate.net,https://www.researchgate.net/manifest.json,
https://amzn.to,,
https://m.wikipedia.org,,
https://theverge.com,,
https://bandcamp.com,,
https://ea.com,,
https://ikea.com,,
https://fda.gov,,Error: fetch
https://about.com,,
https://lefigaro.fr,https://www.lefigaro.fr/site.webmanifest,
https://indiatimes.com,https://www.indiatimes.com/site.webmanifest,
https://ibm.com,,
https://finance.yahoo.com,https://finance.yahoo.com/manifest.json,
https://walmart.com,,
https://ign.com,,
https://abc.net.au,,
https://tripadvisor.com,,
https://gmail.com,,
https://picasa.google.com,,
https://yandex.ru,,
https://rtve.es,,Error: fetch
https://themeforest.net,,
https://oracle.com,,Error: timeout
https://newsweek.com,https://g.newsweek.com/themes/newsweek/favicons/site.webmanifest,
https://thetimes.co.uk,,
https://target.com,https://assets.targetimg1.com/ui/manifest.json?v1,
https://bing.com,,
https://clickbank.net,,Error: fetch
https://economist.com,https://www.economist.com/site.webmanifest.json,
https://lycos.com,,
https://weibo.com,,
https://dw.com,,
https://sapo.pt,https://www.sapo.pt/webmanifest.json,
https://google.com.tw,,
https://netflix.com,,
https://orange.fr,https://cdn.woopic.com/18d8339538654b1dbf96a30e92745731/json/manifest.json,
https://mit.edu,,
https://huawei.com,,
https://afternic.com,,
https://t.co,,
https://hollywoodreporter.com,https://www.hollywoodreporter.com/wp-json/wp/v2/web-app-manifest,
https://biglobe.ne.jp,,
https://ted.com,,
https://sciencedaily.com,,
https://box.com,https://www.box.com/themes/custom/box/favicons/manifest.json?r1nkiy,
https://mysql.com,,
https://newyorker.com,,
https://latimes.com,,
https://steampowered.com,,
https://sciencedirect.com,,
https://pexels.com,,
https://addtoany.com,,Error: fetch
https://clarin.com,https://www.clarin.com/manifest.json?v1.0,
https://instructables.com,,
https://storage.googleapis.com,,
https://ca.gov,,
https://www.gov.br,,
https://lg.com,,
https://photobucket.com,https://app-content.photobucket.com/manifest.json,
https://zendesk.com,,
https://feedproxy.google.com,,
https://kakao.com,,
https://wiley.com,,
https://www.over-blog.com,,
https://yadi.sk,,
https://nokia.com,https://www.nokia.com/themes/custom/onenokia_base_theme/icons/site.webmanifest,
https://groups.google.com,,
https://engadget.com,,
https://code.google.com,,
https://variety.com,https://variety.com/wp-json/wp/v2/web-app-manifest,
https://ovh.com,,
https://php.net,,
https://loc.gov,,
https://sputniknews.com,https://sputniknews.com/project_data/manifest.json?4,
https://unesco.org,,Error: timeout
https://google.ca,,
https://disqus.com,,
https://playstation.com,,
https://gizmodo.com,,
https://quora.com,,
https://www.wikipedia.org,,
https://psychologytoday.com,,
https://repubblica.it,,
https://sky.com,,
https://news.com.au,https://www.news.com.au/wp-content/themes/newscorpau-news-dna/dist/javascripts/manifest-news.json,
https://googleblog.com,,
https://vice.com,https://www.vice.com/_next/static/public/pwa-manifest.json,
https://ap.org,https://www.ap.org/manifest.json,
https://canva.com,,
https://m.me,,
https://nicovideo.jp,,
https://biblegateway.com,,
https://evernote.com,https://evernote.com/web-app-manifest.json,
https://canada.ca,,
https://etsy.com,https://www.etsy.com/site.webmanifest,
https://dictionary.com,,
https://unicef.org,,
https://sina.com.cn,,
https://utexas.edu,https://www.utexas.edu/manifest.json,
https://last.fm,,
https://softonic.com,,
https://dreniq.com,,
https://offset.com,,
https://ftc.gov,,
https://venturebeat.com,,
https://trustpilot.com,https://www.trustpilot.com/manifest.json,
https://so-net.ne.jp,,
https://ebay.co.uk,https://www.ebay.co.uk/manifest.json,
https://jamanetwork.com,,
https://en.wordpress.com,,
https://standard.co.uk,https://www.standard.co.uk/manifest.json,
https://linktr.ee,https://linktr.ee/manifest.webmanifest,
https://ovh.net,,Error: fetch
https://orkut.com.br,,Error: fetch
https://imageshack.com,,
https://salesforce.com,,
https://upenn.edu,,
https://eonline.com,,
https://dreamstime.com,,
https://ehow.com,,Error: timeout
https://weather.com,https://weather.com/manifest.json,
https://boston.com,https://www.boston.com/wp-content/themes/bdc-2020/manifest.json,
https://ssl-images-amazon.com,,Error: fetch
https://adweek.com,https://www.adweek.com/manifest.webmanifest,
https://over-blog-kiwi.com,,
https://nba.com,https://www.nba.com/site-manifest.json,
https://faz.net,,
https://focus.de,https://www.focus.de/site.webmanifest,
https://example.com,,
https://iso.org,,
https://steamcommunity.com,,
https://g.co,,
https://nvidia.com,,Error: fetch
https://about.me,,
https://usnews.com,,Error: timeout
https://depositfiles.com,,
https://video.google.com,,
https://princeton.edu,https://www.princeton.edu/themes/custom/tony/icons/manifest.json,
https://abc.com,,
https://pinterest.co.uk,https://www.pinterest.co.uk/manifest.json/,
https://freepik.com,,
https://alibaba.com,,
https://goo.ne.jp,,
https://usgs.gov,https://www.usgs.gov/sites/all/themes/usgs_palladium/favicons/manifest.json,
https://ctvnews.ca,,
https://namesilo.com,,
https://sony.com,,
https://thoughtco.com,,
https://amazon.ca,,
https://state.gov,,
https://billboard.com,,
https://coursera.org,,
https://thenextweb.com,,
https://ucla.edu,,
https://hbr.org,,
https://ucoz.ru,,
https://yandex.com,,
https://nps.gov,,
https://people.com,https://people.com/manifest.json,
https://fifa.com,https://www.fifa.com/site.webmanifest,
https://howstuffworks.com,https://www.howstuffworks.com/manifest.json,
https://liveinternet.ru,,
https://cloud.google.com,https://cloud.google.com/_pwa/cloud/manifest.json,
https://com.com,,
https://stores.jp,,
https://allrecipes.com,https://www.allrecipes.com/manifest.json,
https://digitaltrends.com,,
https://mystrikingly.com,,
https://tiktok.com,,
https://nifty.com,,
https://scoop.it,,
https://lifehacker.com,,
https://calameo.com,https://s.calameoassets.com/pinwheel/8337-b04dd1/platform/img/favicon/manifest.json,
https://jstor.org,,
https://sagepub.com,,
https://nhk.or.jp,,Error: fetch
https://feedburner.google.com,,
https://000webhost.com,,
https://bp3.blogger.com,,
https://vkontakte.ru,,
https://bund.de,,
https://redhat.com,,
https://naver.jp,,Error: fetch
https://groups.yahoo.com,https://www.yahoo.com/manifest_desktop_us.json,
https://blog.fc2.com,,
https://ieee.org,,
https://kompas.com,,
https://mixcloud.com,,
https://salon.com,,
https://qz.com,https://qz.com/public/meta/manifest.json,
https://xda-developers.com,https://www.xda-developers.com/site.webmanifest,
https://cisco.com,,Error: fetch
https://columbia.edu,,
https://scholar.google.com,,
https://sendspace.com,,
https://ed.gov,,
https://gamestop.com,,Error: timeout
https://wn.com,,
https://histats.com,,Error: fetch
https://trello.com,,
https://imgur.com,,
https://theglobeandmail.com,https://www.theglobeandmail.com/resources/assets/meta/manifest.json?_=5_1_75,
https://plos.org,https://plos.org/wp-content/themes/plos/favicon/site.webmanifest,
https://si.edu,https://www.si.edu/sites/all/themes/si_baseline/favicon/manifest.json?v=Jy7B3ml8wp,
https://statista.com,,
https://bp0.blogger.com,,
https://tes.com,,
https://newscientist.com,,
https://storage.canalblog.com,,
https://entrepreneur.com,,